id,title,year,place,type,link,image,Filename
dc00006889,Maskenfigur Technik (für Schulz; klein),1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea5563b86c73,dc00006889.m5ea5563b86c73
dc00006895,Maskenfigur Toboggan Frau,1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb00ddf98,dc00006895.m57d2eb00ddf98
dc00006898,Maskenfigur Skirnir,1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55f1d11184,dc00006898.m5ea55f1d11184
dc00006899,Maskenfigur Bibo,1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb01bbef3,dc00006899.m57d2eb01bbef3
dc00006908,Maskenfigur Bertchen B (weiß),1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55f2cd703f,dc00006908.m5ea55f2cd703f
dc00006909,Maskenfigur Bertchen A (schwarz),1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55640f33dd,dc00006909.m5ea55640f33dd
dc00006911,Maskenfigur Toboggan Mann,1924,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb027c59c,dc00006911.m57d2eb027c59c
dc00006912,Maskenfigur Mann,1919,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55f2a2a959,dc00006912.m5ea55f2a2a959
dc00006913,Maskenfigur Springvieh A,1919,Hamburg ,Ganzkörperanzug,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb035af2f,dc00006913.m57d2eb035af2f
dc00006985,Deckelgefäß aus dem Reiherservice,1919,Kopenhagen ,Gefäß,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb05290be,dc00006985.m57d2eb05290be
dc00007173,Armlehnstuhl mit einteiligem Rückenbrett,1919,Weimar ,Stuhl,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea562feb739d,dc00007173.m5ea562feb739d
dc00007261,Statuette der Jahreszeiten (Frühling),1919,Wien ,Kleinplastik,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea55c60f1699,dc00007261.m5ea55c60f1699
dc00007325,Dose in Form einer Mohnkapsel,1919,Paris ,Dose,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb068d081,dc00007325.m57d2eb068d081
dc00007331,Gestreckte Kugelvase,1919,Saint-Amand-en-Puisaye ,Vase,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb07277ba,dc00007331.m57d2eb07277ba
dc00007335,Bierservice mit Dekor Hopfen und Gerste,1919,Paris ,Trinkgarnitur,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb07f1c14,dc00007335.m57d2eb07f1c14
dc00007343,Léda ou la louange des bienheureuses ténèbres par Pierre Louys,1919,Paris ,Buch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m6015776797250,dc00007343.m6015776797250
dc00007344,Vase mit Schwanenhalshenkeln,1894,Næstved ,Vase,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb08975f7,dc00007344.m57d2eb08975f7
dc00007345,Vase mit Geierkopfhenkeln,1894,Næstved ,Vase,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb092ca4f,dc00007345.m57d2eb092ca4f
dc00007352,Kleine Kugelvase,1894,Næstved ,Vase,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb0a3735c,dc00007352.m57d2eb0a3735c
dc00007353,Vase Les Lumineuses mit einem Vers von Victor Hugo,1894,Nancy ,Vase,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb0ae6988,dc00007353.m57d2eb0ae6988
dc00007357,Vase mit Irisdekor,1894,Nancy ,Vase,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb0bb6b29,dc00007357.m57d2eb0bb6b29
dc00010299,Armlehnstuhl mit geteilter Rückenlehne,1894,Weimar ,Stuhl,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea562fc27918,dc00010299.m5ea562fc27918
dc00010580,Leichter Klubsessel ,1894,Weimar ,Sessel,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea562f98cdaf,dc00010580.m5ea562f98cdaf
dc00011444,Tischlampe Salome,1894,Paris ,Tischlampe,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb0d6a88a,dc00011444.m57d2eb0d6a88a
dc00011711,Tasche mit Minneszenen,1894,Frankreich vermutlich,Tasche,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb0e25a79,dc00011711.m57d2eb0e25a79
dc00012425,Spazierstock mit Frauenbüste als Stockknopf,1755,Frankenthal ,Spazierstock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb0f7f57d,dc00012425.m57d2eb0f7f57d
dc00012437,Osterteppich,1755,Lüneburg ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb10b2e26,dc00012437.m57d2eb10b2e26
dc00012471,Wandteppich mit Löwen (Fragment),1755,Belgien Flandern,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53dca5052c,dc00012471.m5ea53dca5052c
dc00012484,Wandteppich Komödienfiguren,1755,Berlin ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb11c9028,dc00012484.m57d2eb11c9028
dc00012494,Vierländer Brusttuch - Brautlatz,1755,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929f9d771d,dc00012494.m5bd929f9d771d
dc00012664,Der ungetreue Marschall,1755,Deutschland Mitteldeutschland/Frankfurt,Dorsale,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m601571ecb6b9a,dc00012664.m601571ecb6b9a
dc00012714,Wandteppich Amor und Psyche,1755,Brüssel ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m601571de7bd79,dc00012714.m601571de7bd79
dc00013095,Teil einer Tunika mit drei Zierstreifen; Buntwirkerei,1755,Ägypten ,Tunika (Kleidung),https://google.de,http://resources.digicult-museen.net/dam/provided_image/m601577211a985,dc00013095.m601577211a985
dc00013118,Vierländer Zinkenband,1755,Hamburg Vierlande,Kurzwaren,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea5440501499,dc00013118.m5ea5440501499
dc00013155,Wirkteppich Mille Fleurs mit Wappenschild; Fragment,1755,Belgien Brüssel oder Tournai,Teppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m6015774aa15c0,dc00013155.m6015774aa15c0
dc00013161,Bildteppich Gebet Christi am Ölberg,1505,Brüssel ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m601571d48cc68,dc00013161.m601571d48cc68
dc00013273,Wandteppich Möwenschwarm,1505,München ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m6015773b425f1,dc00013273.m6015773b425f1
dc00013274,Wandteppich Stille Fahrt,1505,München ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157738c2f4f,dc00013274.m60157738c2f4f
dc00013276,Wandteppich Apfelzweig,1505,München ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m601577364b7f7,dc00013276.m601577364b7f7
dc00013277,Wandteppich Eulenpaar,1505,Skærbæk Scherrebek; Deutschland,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157733b9d2f,dc00013277.m60157733b9d2f
dc00013301,Bildteppich Frühlingsreigen - Pianobehang (zweiteilig),1505,Skærbæk Scherrebek; Deutschland,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157731308ae,dc00013301.m60157731308ae
dc00013357,Knüpfteppich,1505,Deutschland ,Teppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157ab858fb8,dc00013357.m60157ab858fb8
dc00013393,Teppich mit Tieren in einer Gartenlandschaft (Fragment),1505,Iran Persien,Teppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea5452625af4,dc00013393.m5ea5452625af4
dc00013403,Wandbehang Bretonische Frauen; Äpfel pflückend,1505,Bretagne Pont Aven,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157a6842990,dc00013403.m60157a6842990
dc00013405,Wandbehang Bretonische Frauen; Äpfel pflückend,1892,Bretagne Pont Aven,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157ab5c4f90,dc00013405.m60157ab5c4f90
dc00013585,Promenadenkleid,1892,null,Kleid,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53dc6b98d6,dc00013585.m5ea53dc6b98d6
dc00013858,Decke (Textil),1892,Ägypten ,Decke (Textil),https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157ab067422,dc00013858.m60157ab067422
dc00014677,Wandteppich Die Gänsemagd,1892,Goßfelden Lahntal,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53cf2e9ab5,dc00014677.m5ea53cf2e9ab5
dc00014678,Wandteppich Der Froschkönig,1892,Goßfelden Lahnkreis,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53cf594128,dc00014678.m5ea53cf594128
dc00014681,Wandteppich Melkeveien (Die Milchstraße),1892,Oslo Kristiania; Norwegen,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb13df746,dc00014681.m57d2eb13df746
dc00014688,Dekorationsstoff,1895,Paris ,Textilie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53b57872d4,dc00014688.m5ea53b57872d4
dc00014689,Dekorationsstoff mit Blütenständen,1895,Paris ,Textilie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53cec6cb74,dc00014689.m5ea53cec6cb74
dc00015329,Antependium mit Kreuzigungsszene; Bildwirkerei; Fragment,1895,Nürnberg ,Antependium,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157ada1c887,dc00015329.m60157ada1c887
dc00015883,Dekorationsstoff Strawberry Thief,1895,Merton Abbey ,Textilie,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb167017f,dc00015883.m57d2eb167017f
dc00016017,Kosmogramm mit Flechtbandknoten; Purpurwirkerei,1895,Ägypten ,Gewebefragment,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53cfbc0b20,dc00016017.m5ea53cfbc0b20
dc00016024,Gewebefragment,1895,Ägypten ,Gewebefragment,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53cfe4aca7,dc00016024.m5ea53cfe4aca7
dc00016044,Zweibahniger Ärmelstreifen; Purpurwirkerei,1895,Ägypten ,Ärmel,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53d81ee8b1,dc00016044.m5ea53d81ee8b1
dc00016052,Ärmellose Tunika mit Clavi; Purpurwirkerei,1895,Ägypten ,Tunika (Kleidung),https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53dd00b930,dc00016052.m5ea53dd00b930
dc00016060,Quadratischer Besatz mit Wachtel; Purpurwirkerei,1895,Ägypten ,Gewebefragment,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53d7ce6d56,dc00016060.m5ea53d7ce6d56
dc00016065,Quadratischer Besatz mit Jagdszene; Purpurwirkerei,1895,Ägypten ,Gewebefragment,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53d7f6e343,dc00016065.m5ea53d7f6e343
dc00016081,Zierstreifen mit Kreisen aus Akanthusranken um Köpfe und Tiere; Buntwirkerei,300,Ägypten ,Ziereinsatz,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53dcd29ae8,dc00016081.m5ea53dcd29ae8
dc00016095,Tunika mit diagonalen Blütenstreifen; Buntwirkerei,300,Ägypten ,Tunika (Kleidung),https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53d00c0e50,dc00016095.m5ea53d00c0e50
dc00016105,Clavus und Sigillum mit Tieren und Figuren; Buntwirkerei,300,Ägypten ,Gewebefragment,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m60157ae42d39a,dc00016105.m60157ae42d39a
dc00016126,Haarnetz,300,Ägypten ,Haarnetz,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53d846c86d,dc00016126.m5ea53d846c86d
dc00016290,Tapisserie Anbetung der Könige,300,London ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2eb178016c,dc00016290.m57d2eb178016c
dc00016580,Vierländer Frauenjacke,300,Hamburg Vierlande,Jacke,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd9299fe8823,dc00016580.m5bd9299fe8823
dc00016584,Vierländer Frauenjacke,300,Curslack Vierlande,Jacke,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929e1de492,dc00016584.m5bd929e1de492
dc00016612,Vierländer Jacke für Mädchen,300,Hamburg Vierlande,Jacke,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929e9a3051,dc00016612.m5bd929e9a3051
dc00016613,Vierländer Frauenjacke,300,Hamburg Vierlande,Jacke,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929a28a2c7,dc00016613.m5bd929a28a2c7
dc00016638,Vierländer Mädchenjacke,300,Hamburg Vierlande,Jacke,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929e7186ff,dc00016638.m5bd929e7186ff
dc00016639,Vierländer Frauenjacke,1800,Hamburg ,Jacke,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929ec57dd4,dc00016639.m5bd929ec57dd4
dc00016684,Vierländer Rock,1800,Hamburg Vierlande,Rock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92997b8bdc,dc00016684.m5bd92997b8bdc
dc00016759,Vierländer Männeranzug Hose (Beinkleider),1800,Hamburg Vierlande,Hose,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd8d4880a7b0,dc00016759.m5bd8d4880a7b0
dc00016764,Vierländer Frauenrock,1800,Hamburg Vierlande,Rock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92994d830c,dc00016764.m5bd92994d830c
dc00016982,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a198eddb,dc00016982.m5bd92a198eddb
dc00016983,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a046352d,dc00016983.m5bd92a046352d
dc00016985,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a09b5878,dc00016985.m5bd92a09b5878
dc00016986,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a0c56957,dc00016986.m5bd92a0c56957
dc00016988,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929ff1e7b7,dc00016988.m5bd929ff1e7b7
dc00016990,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a16dfdc2,dc00016990.m5bd92a16dfdc2
dc00016991,Vierländer Brusttuch,1800,Bergedorf Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929aa988fd,dc00016991.m5bd929aa988fd
dc00016993,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a0707fa6,dc00016993.m5bd92a0707fa6
dc00016994,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a11854a4,dc00016994.m5bd92a11854a4
dc00017013,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd9299aa769b,dc00017013.m5bd9299aa769b
dc00017014,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a0eebe49,dc00017014.m5bd92a0eebe49
dc00017015,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929f7280a3,dc00017015.m5bd929f7280a3
dc00017016,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929a54481a,dc00017016.m5bd929a54481a
dc00017017,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929fc78e5d,dc00017017.m5bd929fc78e5d
dc00017018,Vierländer Brusttuch,1800,Bergedorf Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a1444ae7,dc00017018.m5bd92a1444ae7
dc00017019,Vierländer Brusttuch,1800,Hamburg Vierlande,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929a7eac48,dc00017019.m5bd929a7eac48
dc00017050,Bildteppich Die Nordlichttöchter; auch Frierne (norw. Freier),1892,Oslo ,Wandteppich,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5ea53dc428f6c,dc00017050.m5ea53dc428f6c
dc00017435,Altenländer Brusttuch,1892,Jork Borstel; Amt Jork; Altes Land,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929f478307,dc00017435.m5bd929f478307
dc00017436,Altenländer Brusttuch,1892,Jork Borstel; Amt Jork; Altes Land,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929f1abd33,dc00017436.m5bd929f1abd33
dc00017437,Altenländer Brusttuch,1892,Jork Borstel; Amt Jork; Altes Land,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929ef11db2,dc00017437.m5bd929ef11db2
dc00017446,Altenländer Brusttuch,1892,Hamburg Altes Land,Brusttuch,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a01ab8d6,dc00017446.m5bd92a01ab8d6
dc00017465,Vierländer Frauenrock,1892,Hamburg Vierlande,Rock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd9298f3ee6c,dc00017465.m5bd9298f3ee6c
dc00017466,Vierländer Frauenrock; sogenannter Gehl-Schört,1892,Hamburg Vierlande,Rock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd9298c4d16a,dc00017466.m5bd9298c4d16a
dc00017505,Vierländer Frauenrock; sogenannter Shört,1892,Hamburg Vierlande,Rock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929896b131,dc00017505.m5bd929896b131
dc00017506,Vierländer Frauenrock; sogenannter Shört,1892,Hamburg Vierlande,Rock,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd929920dbfc,dc00017506.m5bd929920dbfc
dc00017513,Vierländer Schürze; sogenannter Platen,1892,Hamburg Vierlande,Schürze (Kleidung),https://google.de,http://resources.digicult-museen.net/dam/provided_image/m5bd92a2d108ef,dc00017513.m5bd92a2d108ef
